time_s,voltage_v
-5.020000000000e-05,3.188442000
-5.000000000000e-05,3.188442000
-4.980000000000e-05,3.188442000
-4.960000000000e-05,3.188442000
-4.940000000000e-05,3.188442000
-4.920000000000e-05,3.188442000
-4.900000000000e-05,3.188442000
-4.880000000000e-05,3.188442000
-4.860000000000e-05,3.228643000
-4.840000000000e-05,3.148241000
-4.820000000000e-05,3.188442000
-4.800000000000e-05,3.188442000
-4.780000000000e-05,3.188442000
-4.760000000000e-05,3.188442000
-4.740000000000e-05,3.188442000
-4.720000000000e-05,3.188442000
-4.700000000000e-05,3.148241000
-4.680000000000e-05,3.188442000
-4.660000000000e-05,3.188442000
-4.640000000000e-05,3.148241000
-4.620000000000e-05,3.148241000
-4.600000000000e-05,3.148241000
-4.580000000000e-05,3.148241000
-4.560000000000e-05,3.188442000
-4.540000000000e-05,3.188442000
-4.520000000000e-05,3.148241000
-4.500000000000e-05,3.188442000
-4.480000000000e-05,3.148241000
-4.460000000000e-05,3.188442000
-4.440000000000e-05,3.228643000
-4.420000000000e-05,3.188442000
-4.400000000000e-05,3.228643000
-4.380000000000e-05,3.228643000
-4.360000000000e-05,3.188442000
-4.340000000000e-05,3.228643000
-4.320000000000e-05,3.228643000
-4.300000000000e-05,3.188442000
-4.280000000000e-05,3.228643000
-4.260000000000e-05,3.188442000
-4.240000000000e-05,3.228643000
-4.220000000000e-05,3.228643000
-4.200000000000e-05,3.188442000
-4.180000000000e-05,3.188442000
-4.160000000000e-05,3.228643000
-4.140000000000e-05,3.188442000
-4.120000000000e-05,3.188442000
-4.100000000000e-05,3.188442000
-4.080000000000e-05,3.228643000
-4.060000000000e-05,3.148241000
-4.040000000000e-05,3.188442000
-4.020000000000e-05,3.188442000
-4.000000000000e-05,3.148241000
-3.980000000000e-05,3.188442000
-3.960000000000e-05,3.188442000
-3.940000000000e-05,3.188442000
-3.920000000000e-05,3.188442000
-3.900000000000e-05,3.148241000
-3.880000000000e-05,3.188442000
-3.860000000000e-05,3.228643000
-3.840000000000e-05,3.188442000
-3.820000000000e-05,3.188442000
-3.800000000000e-05,3.228643000
-3.780000000000e-05,3.188442000
-3.760000000000e-05,3.188442000
-3.740000000000e-05,3.228643000
-3.720000000000e-05,3.188442000
-3.700000000000e-05,3.188442000
-3.680000000000e-05,3.188442000
-3.660000000000e-05,3.228643000
-3.640000000000e-05,3.188442000
-3.620000000000e-05,3.188442000
-3.600000000000e-05,3.188442000
-3.580000000000e-05,3.188442000
-3.560000000000e-05,3.188442000
-3.540000000000e-05,3.188442000
-3.520000000000e-05,3.188442000
-3.500000000000e-05,3.188442000
-3.480000000000e-05,3.148241000
-3.460000000000e-05,3.188442000
-3.440000000000e-05,3.188442000
-3.420000000000e-05,3.148241000
-3.400000000000e-05,3.188442000
-3.380000000000e-05,3.188442000
-3.360000000000e-05,3.148241000
-3.340000000000e-05,3.188442000
-3.320000000000e-05,3.188442000
-3.300000000000e-05,3.188442000
-3.280000000000e-05,3.188442000
-3.260000000000e-05,3.188442000
-3.240000000000e-05,3.228643000
-3.220000000000e-05,3.188442000
-3.200000000000e-05,3.188442000
-3.180000000000e-05,3.188442000
-3.160000000000e-05,3.188442000
-3.140000000000e-05,3.188442000
-3.120000000000e-05,3.188442000
-3.100000000000e-05,3.188442000
-3.080000000000e-05,3.188442000
-3.060000000000e-05,3.188442000
-3.040000000000e-05,3.188442000
-3.020000000000e-05,3.188442000
-3.000000000000e-05,3.188442000
-2.980000000000e-05,3.188442000
-2.960000000000e-05,3.148241000
-2.940000000000e-05,3.188442000
-2.920000000000e-05,3.188442000
-2.900000000000e-05,3.148241000
-2.880000000000e-05,3.148241000
-2.860000000000e-05,3.148241000
-2.840000000000e-05,3.148241000
-2.820000000000e-05,3.188442000
-2.800000000000e-05,3.188442000
-2.780000000000e-05,3.148241000
-2.760000000000e-05,3.188442000
-2.740000000000e-05,3.148241000
-2.720000000000e-05,3.148241000
-2.700000000000e-05,3.188442000
-2.680000000000e-05,3.188442000
-2.660000000000e-05,3.188442000
