time_s,voltage_v
-5.250006500000e-02,3.228040000
-5.200006500000e-02,3.207939500
-5.150006500000e-02,3.207939500
-5.100006500000e-02,3.228040000
-5.050006500000e-02,3.228040000
-5.000006500000e-02,3.207939500
-4.950006500000e-02,-0.048341500
-4.900006500000e-02,-0.048341500
-4.850006500000e-02,-0.048341500
-4.800006500000e-02,-0.048341500
-4.750006500000e-02,-0.048341500
-4.700006500000e-02,-0.048341500
-4.650006500000e-02,-0.048341500
-4.600006500000e-02,-0.048341500
-4.550006500000e-02,-0.048341500
-4.500006500000e-02,-0.048341500
-4.450006500000e-02,-0.048341500
-4.400006500000e-02,-0.048341500
-4.350006500000e-02,-0.048341500
-4.300006500000e-02,-0.048341500
-4.250006500000e-02,-0.048341500
-4.200006500000e-02,-0.048341500
-4.150006500000e-02,-0.048341500
-4.100006500000e-02,-0.048341500
-4.050006500000e-02,-0.048341500
-4.000006500000e-02,-0.048341500
-3.950006500000e-02,-0.048341500
-3.900006500000e-02,-0.048341500
-3.850006500000e-02,-0.048341500
-3.800006500000e-02,-0.048341500
-3.750006500000e-02,-0.028241000
-3.700006500000e-02,-0.028241000
-3.650006500000e-02,-0.048341500
-3.600006500000e-02,-0.048341500
-3.550006500000e-02,-0.048341500
-3.500006500000e-02,-0.048341500
-3.450006500000e-02,-0.028241000
-3.400006500000e-02,-0.048341500
-3.350006500000e-02,-0.048341500
-3.300006500000e-02,-0.048341500
-3.250006500000e-02,-0.048341500
-3.200006500000e-02,-0.048341500
-3.150006500000e-02,-0.048341500
-3.100006500000e-02,-0.048341500
-3.050006500000e-02,-0.048341500
-3.000006500000e-02,-0.048341500
-2.950006500000e-02,-0.048341500
-2.900006500000e-02,-0.028241000
-2.850006500000e-02,-0.028241000
-2.800006500000e-02,-0.028241000
-2.750006500000e-02,-0.048341500
-2.700006500000e-02,-0.048341500
-2.650006500000e-02,-0.048341500
-2.600006500000e-02,-0.048341500
-2.550006500000e-02,-0.048341500
-2.500006500000e-02,-0.048341500
-2.450006500000e-02,-0.048341500
-2.400006500000e-02,-0.028241000
-2.350006500000e-02,-0.048341500
-2.300006500000e-02,-0.028241000
-2.250006500000e-02,-0.048341500
-2.200006500000e-02,-0.028241000
-2.150006500000e-02,-0.028241000
-2.100006500000e-02,-0.048341500
-2.050006500000e-02,-0.048341500
-2.000006500000e-02,-0.048341500
-1.950006500000e-02,-0.048341500
-1.900006500000e-02,-0.048341500
-1.850006500000e-02,-0.028241000
-1.800006500000e-02,-0.048341500
-1.750006500000e-02,-0.048341500
-1.700006500000e-02,-0.048341500
-1.650006500000e-02,-0.028241000
-1.600006500000e-02,-0.048341500
-1.550006500000e-02,-0.048341500
-1.500006500000e-02,-0.048341500
-1.450006500000e-02,-0.048341500
-1.400006500000e-02,-0.028241000
-1.350006500000e-02,-0.048341500
-1.300006500000e-02,-0.048341500
-1.250006500000e-02,-0.048341500
-1.200006500000e-02,-0.048341500
-1.150006500000e-02,-0.028241000
-1.100006500000e-02,-0.028241000
-1.050006500000e-02,-0.048341500
-1.000006500000e-02,-0.048341500
-9.500065000000e-03,-0.048341500
-9.000065000000e-03,-0.048341500
-8.500065000000e-03,-0.048341500
-8.000065000000e-03,-0.048341500
-7.500065000000e-03,-0.048341500
-7.000065000000e-03,-0.048341500
-6.500065000000e-03,-0.048341500
-6.000065000000e-03,-0.048341500
-5.500065000000e-03,-0.048341500
-5.000065000000e-03,-0.048341500
-4.500065000000e-03,-0.048341500
-4.000065000000e-03,-0.048341500
-3.500065000000e-03,-0.048341500
-3.000065000000e-03,-0.048341500
-2.500065000000e-03,-0.048341500
-2.000065000000e-03,-0.048341500
-1.500065000000e-03,-0.048341500
-1.000065000000e-03,-0.048341500
-5.000650000000e-04,-0.028241000
-6.499999999354e-08,2.986834000
4.999350000000e-04,3.228040000
9.999350000000e-04,3.207939500
1.499935000000e-03,3.207939500
1.999935000000e-03,3.167738500
2.499935000000e-03,3.207939500
2.999935000000e-03,3.207939500
3.499935000000e-03,3.228040000
3.999935000000e-03,3.228040000
4.499935000000e-03,3.207939500
4.999935000000e-03,3.207939500
5.499935000000e-03,3.207939500
5.999935000000e-03,3.228040000
6.499935000000e-03,3.167738500
6.999935000000e-03,3.228040000
7.499935000000e-03,3.207939500
7.999935000000e-03,3.207939500
8.499935000000e-03,3.207939500
8.999935000000e-03,3.187839000
9.499935000000e-03,3.207939500
9.999935000000e-03,3.228040000
1.049993500000e-02,3.228040000
1.099993500000e-02,3.207939500
1.149993500000e-02,3.228040000
1.199993500000e-02,3.207939500
1.249993500000e-02,3.207939500
1.299993500000e-02,3.207939500
1.349993500000e-02,3.187839000
1.399993500000e-02,3.167738500
1.449993500000e-02,3.187839000
1.499993500000e-02,3.207939500
1.549993500000e-02,3.187839000
1.599993500000e-02,3.207939500
1.649993500000e-02,3.187839000
1.699993500000e-02,3.207939500
1.749993500000e-02,3.207939500
1.799993500000e-02,3.228040000
1.849993500000e-02,3.207939500
1.899993500000e-02,3.228040000
1.949993500000e-02,3.187839000
1.999993500000e-02,3.207939500
2.049993500000e-02,3.228040000
2.099993500000e-02,3.207939500
2.149993500000e-02,3.207939500
2.199993500000e-02,3.207939500
2.249993500000e-02,3.207939500
2.299993500000e-02,3.228040000
2.349993500000e-02,3.207939500
2.399993500000e-02,3.228040000
2.449993500000e-02,3.187839000
2.499993500000e-02,3.187839000
2.549993500000e-02,3.187839000
2.599993500000e-02,3.187839000
2.649993500000e-02,3.207939500
2.699993500000e-02,3.228040000
2.749993500000e-02,3.207939500
2.799993500000e-02,3.207939500
2.849993500000e-02,3.187839000
2.899993500000e-02,3.207939500
2.949993500000e-02,3.228040000
2.999993500000e-02,3.187839000
3.049993500000e-02,3.187839000
3.099993500000e-02,3.187839000
3.149993500000e-02,3.207939500
3.199993500000e-02,3.207939500
3.249993500000e-02,3.147638000
3.299993500000e-02,3.207939500
3.349993500000e-02,3.187839000
3.399993500000e-02,3.228040000
3.449993500000e-02,3.187839000
3.499993500000e-02,3.187839000
3.549993500000e-02,3.228040000
3.599993500000e-02,3.207939500
3.649993500000e-02,3.187839000
3.699993500000e-02,3.207939500
3.749993500000e-02,3.207939500
3.799993500000e-02,3.207939500
3.849993500000e-02,3.228040000
3.899993500000e-02,3.187839000
3.949993500000e-02,3.207939500
3.999993500000e-02,3.228040000
4.049993500000e-02,3.248140500
4.099993500000e-02,3.187839000
4.149993500000e-02,3.228040000
4.199993500000e-02,3.207939500
4.249993500000e-02,3.207939500
4.299993500000e-02,3.207939500
4.349993500000e-02,3.207939500
4.399993500000e-02,3.207939500
4.449993500000e-02,3.207939500
4.499993500000e-02,3.207939500
4.549993500000e-02,3.187839000
4.599993500000e-02,3.187839000
4.649993500000e-02,3.207939500
4.699993500000e-02,3.207939500
4.749993500000e-02,3.228040000
4.799993500000e-02,3.187839000
4.849993500000e-02,3.207939500
4.899993500000e-02,3.207939500
4.949993500000e-02,3.187839000
4.999993500000e-02,-0.048341500
5.049993500000e-02,-0.048341500
5.099993500000e-02,-0.048341500
5.149993500000e-02,-0.048341500
5.199993500000e-02,-0.048341500
5.249993500000e-02,-0.048341500
5.299993500000e-02,-0.048341500
5.349993500000e-02,-0.048341500
5.399993500000e-02,-0.048341500
5.449993500000e-02,-0.048341500
5.499993500000e-02,-0.048341500
5.549993500000e-02,-0.048341500
5.599993500000e-02,-0.048341500
5.649993500000e-02,-0.048341500
5.699993500000e-02,-0.048341500
5.749993500000e-02,-0.048341500
5.799993500000e-02,-0.048341500
5.849993500000e-02,-0.048341500
5.899993500000e-02,-0.048341500
5.949993500000e-02,-0.048341500
5.999993500000e-02,-0.048341500
6.049993500000e-02,-0.028241000
6.099993500000e-02,-0.048341500
6.149993500000e-02,-0.048341500
6.199993500000e-02,-0.048341500
6.249993500000e-02,-0.048341500
6.299993500000e-02,-0.048341500
6.349993500000e-02,-0.048341500
6.399993500000e-02,-0.048341500
6.449993500000e-02,-0.048341500
6.499993500000e-02,-0.048341500
6.549993500000e-02,-0.048341500
6.599993500000e-02,-0.048341500
6.649993500000e-02,-0.028241000
6.699993500000e-02,-0.028241000
6.749993500000e-02,-0.048341500
6.799993500000e-02,-0.028241000
6.849993500000e-02,-0.048341500
6.899993500000e-02,-0.048341500
6.949993500000e-02,-0.048341500
6.999993500000e-02,-0.048341500
7.049993500000e-02,-0.028241000
7.099993500000e-02,-0.048341500
7.149993500000e-02,-0.028241000
7.199993500000e-02,-0.028241000
7.249993500000e-02,-0.048341500
7.299993500000e-02,-0.048341500
7.349993500000e-02,-0.048341500
7.399993500000e-02,-0.048341500
7.449993500000e-02,-0.048341500
7.499993500000e-02,-0.048341500
7.549993500000e-02,-0.048341500
7.599993500000e-02,-0.048341500
7.649993500000e-02,-0.028241000
7.699993500000e-02,-0.028241000
7.749993500000e-02,-0.048341500
7.799993500000e-02,-0.048341500
7.849993500000e-02,-0.048341500
7.899993500000e-02,-0.048341500
7.949993500000e-02,-0.048341500
7.999993500000e-02,-0.048341500
8.049993500000e-02,-0.048341500
8.099993500000e-02,-0.048341500
8.149993500000e-02,-0.048341500
8.199993500000e-02,-0.048341500
8.249993500000e-02,-0.048341500
8.299993500000e-02,-0.048341500
8.349993500000e-02,-0.048341500
8.399993500000e-02,-0.048341500
8.449993500000e-02,-0.048341500
8.499993500000e-02,-0.028241000
8.549993500000e-02,-0.048341500
8.599993500000e-02,-0.048341500
8.649993500000e-02,-0.048341500
8.699993500000e-02,-0.028241000
8.749993500000e-02,-0.048341500
8.799993500000e-02,-0.048341500
8.849993500000e-02,-0.048341500
8.899993500000e-02,-0.048341500
8.949993500000e-02,-0.028241000
8.999993500000e-02,-0.048341500
9.049993500000e-02,-0.048341500
9.099993500000e-02,-0.048341500
9.149993500000e-02,-0.048341500
9.199993500000e-02,-0.028241000
9.249993500000e-02,-0.048341500
9.299993500000e-02,-0.048341500
9.349993500000e-02,-0.028241000
9.399993500000e-02,-0.048341500
9.449993500000e-02,-0.048341500
9.499993500000e-02,-0.048341500
9.549993500000e-02,-0.048341500
9.599993500000e-02,-0.048341500
9.649993500000e-02,-0.048341500
9.699993500000e-02,-0.028241000
9.749993500000e-02,-0.028241000
9.799993500000e-02,-0.048341500
9.849993500000e-02,-0.048341500
9.899993500000e-02,-0.048341500
9.949993500000e-02,3.187839000
9.999993500000e-02,3.207939500
1.004999350000e-01,3.228040000
1.009999350000e-01,3.207939500
1.014999350000e-01,3.187839000
1.019999350000e-01,3.207939500
1.024999350000e-01,3.207939500
1.029999350000e-01,3.228040000
1.034999350000e-01,3.207939500
1.039999350000e-01,3.228040000
1.044999350000e-01,3.187839000
1.049999350000e-01,3.228040000
1.054999350000e-01,3.207939500
1.059999350000e-01,3.207939500
1.064999350000e-01,3.187839000
1.069999350000e-01,3.207939500
1.074999350000e-01,3.228040000
1.079999350000e-01,3.187839000
1.084999350000e-01,3.207939500
1.089999350000e-01,3.207939500
1.094999350000e-01,3.207939500
1.099999350000e-01,3.248140500
1.104999350000e-01,3.187839000
1.109999350000e-01,3.228040000
1.114999350000e-01,3.187839000
1.119999350000e-01,3.207939500
1.124999350000e-01,3.228040000
1.129999350000e-01,3.187839000
1.134999350000e-01,3.207939500
1.139999350000e-01,3.187839000
1.144999350000e-01,3.187839000
1.149999350000e-01,3.187839000
1.154999350000e-01,3.207939500
1.159999350000e-01,3.187839000
1.164999350000e-01,3.228040000
1.169999350000e-01,3.207939500
1.174999350000e-01,3.207939500
1.179999350000e-01,3.207939500
1.184999350000e-01,3.228040000
1.189999350000e-01,3.228040000
1.194999350000e-01,3.228040000
1.199999350000e-01,3.187839000
1.204999350000e-01,3.187839000
1.209999350000e-01,3.228040000
1.214999350000e-01,3.207939500
1.219999350000e-01,3.187839000
1.224999350000e-01,3.207939500
1.229999350000e-01,3.207939500
1.234999350000e-01,3.228040000
1.239999350000e-01,3.167738500
1.244999350000e-01,3.207939500
1.249999350000e-01,3.167738500
